timestamp,OriginWeather,OriginRegion,OriginCountry,OriginCityName,OriginAirportID,Origin,DistanceKilometers,AvgTicketPrice,Cancelled,Carrier,DestAirportID,DestCityName,DestCountry,DestLocation,DestRegion,DestWeather
"May 20, 2023 @ 08:26:05.000",Clear,"EC-P",EC,Quito,UIO,"Mariscal Sucre International Airport","9,706.842","$1,127.21",false,"ES-Air",TO11,Torino,IT,"POINT (7.64963 45.200802)","IT-21",Clear
"May 20, 2023 @ 08:23:35.000",Sunny,"SE-BD",AU,Brisbane,BNE,"Brisbane International Airport","14,869.346","$813.89",false,"ES-Air",CLT,Charlotte,US,"POINT (-80.94309998 35.2140007)","US-NC",Cloudy
"May 20, 2023 @ 08:21:38.000",Cloudy,"IT-25",IT,Milan,MI12,"Malpensa International Airport","2,302.317","$848.62",false,JetBeats,SVO,Moscow,RU,"POINT (37.4146 55.972599)","RU-MOS","Damaging Wind"
"May 20, 2023 @ 08:21:38.000",Sunny,"IT-62",IT,Rome,RM11,"Leonardo da Vinci___Fiumicino Airport","1,327.776","$896.03",false,"Logstash Airways",WAW,Warsaw,PL,"POINT (20.96710014 52.16569901)","PL-MZ",Sunny
"May 20, 2023 @ 08:06:47.000",Sunny,"US-GA",US,Atlanta,ATL,"Hartsfield Jackson Atlanta International Airport","13,581.801","$649.52",false,"Logstash Airways",JNB,Johannesburg,ZA,"POINT (28.246 -26.1392)","SE-BD",Sunny
"May 20, 2023 @ 07:58:18.000",Clear,"IT-88",IT,Cagliari,CA07,"Cagliari Elmas Airport","7,468.517","$1,074.55",false,"Kibana Airlines",SJU,"San Juan",PR,"POINT (-66.00180054 18.43939972)","PR-U-A",Cloudy
"May 20, 2023 @ 07:41:10.000",Clear,"GB-ENG",GB,London,LHR,"London Heathrow Airport","1,208.051","$848.33",false,"ES-Air",OSL,Oslo,NO,"POINT (11.10039997 60.19390106)","NO-02",Clear
"May 20, 2023 @ 07:38:55.000","Heavy Fog","SE-BD",JP,Osaka,KIX,"Kansai International Airport","2,427.817","$525.44",false,"Logstash Airways",XIY,"Xi'an",CN,"POINT (108.751999 34.447102)","SE-BD","Damaging Wind"
"May 20, 2023 @ 07:33:22.000",Cloudy,"US-VA",US,"Newport News",PHF,"Newport News Williamsburg International Airport","15,732.569","$613.75",false,JetBeats,SYD,Sydney,AU,"POINT (151.177002 -33.94609833)","SE-BD",Clear
"May 20, 2023 @ 07:30:30.000",Cloudy,"US-UT",US,"Salt Lake City",SLC,"Salt Lake City International Airport","12,896.529","$874.9",false,"ES-Air",SYD,Sydney,AU,"POINT (151.177002 -33.94609833)","SE-BD",Rain
"May 20, 2023 @ 07:19:37.000",Cloudy,"US-VA",US,Richmond,RIC,"Richmond International Airport","12,013.518","$1,136.7",false,"Kibana Airlines",XIY,"Xi'an",CN,"POINT (108.751999 34.447102)","SE-BD",Rain
"May 20, 2023 @ 07:15:39.000",Cloudy,"SE-BD",AU,Brisbane,BNE,"Brisbane International Airport",0,"$408.21",false,"Kibana Airlines",BNE,Brisbane,AU,"POINT (153.1170044 -27.38419914)","SE-BD",Rain
"May 20, 2023 @ 07:15:32.000",Cloudy,"SE-BD",JP,"Chitose / Tomakomai",CTS,"New Chitose Airport","6,971.214","$912.62",false,"Logstash Airways",SVO,Moscow,RU,"POINT (37.4146 55.972599)","RU-MOS",Cloudy
"May 20, 2023 @ 07:14:11.000",Rain,"NO-02",NO,Oslo,OSL,"Oslo Gardermoen Airport","1,609.677","$804.16",false,"Kibana Airlines",SVO,Moscow,RU,"POINT (37.4146 55.972599)","RU-MOS",Sunny
"May 20, 2023 @ 07:14:11.000",Sunny,"SE-BD",KR,Seoul,GMP,"Gimpo International Airport","6,322.75","$866.92",false,"Kibana Airlines",XLMO,Olenegorsk,RU,"POINT (33.46390152 68.15180206)","RU-MUR","Heavy Fog"
"May 20, 2023 @ 07:14:11.000",Sunny,"SE-BD",CO,Bogota,BOG,"El Dorado International Airport","13,634.09","$1,194.39",false,"Kibana Airlines",CTS,"Chitose / Tomakomai",JP,"POINT (141.6920013 42.77519989)","SE-BD",Sunny
"May 20, 2023 @ 07:07:44.000","Damaging Wind","SE-BD",EC,Quito,UIO,"Mariscal Sucre International Airport","9,961.383","$778.34",true,JetBeats,VR10,Verona,IT,"POINT (10.8885 45.395699)","IT-34",Cloudy
"May 20, 2023 @ 07:04:19.000","Thunder & Lightning","FR-J",FR,Paris,CDG,"Charles de Gaulle International Airport","9,356.387","$517.69",false,"Logstash Airways",UIO,Quito,EC,"POINT (-78.3575 -0.129166667)","EC-P",Sunny
"May 20, 2023 @ 06:52:03.000","Damaging Wind","CO-CUN",CO,Bogota,BOG,"El Dorado International Airport",0,"$494.98",false,"ES-Air",BOG,Bogota,CO,"POINT (-74.1469 4.70159)","CO-CUN",Clear
"May 20, 2023 @ 06:52:03.000","Damaging Wind","IE-D",IE,Dublin,DUB,"Dublin Airport","9,842.949","$523.04",false,"Kibana Airlines",LIM,Lima,PE,"POINT (-77.114304 -12.0219)","SE-BD",Cloudy
"May 20, 2023 @ 06:48:15.000",Cloudy,"IT-42",IT,Genova,GE01,"Genoa Cristoforo Colombo Airport",0,"$301.43",false,"Kibana Airlines",GE01,Genova,IT,"POINT (8.8375 44.4133)","IT-42",Clear
"May 20, 2023 @ 06:46:01.000",Cloudy,"IT-72",IT,Naples,NA01,"Naples International Airport","536.795","$399.81",false,"Kibana Airlines",VE05,Venice,IT,"POINT (12.3519 45.505299)","IT-34",Cloudy
"May 20, 2023 @ 06:36:50.000",Clear,"GB-ENG",GB,London,LHR,"London Heathrow Airport","7,657.06","$1,193.38",false,JetBeats,XHBU,Belogorsk,RU,"POINT (128.445007 51.169997)","RU-AMU",Cloudy
"May 20, 2023 @ 06:35:56.000",Cloudy,"DK-84",DK,Copenhagen,CPH,"Copenhagen Kastrup Airport","810.441","$714.94",false,"Logstash Airways",MUC,Munich,DE,"POINT (11.7861 48.353802)","DE-BY",Rain
"May 20, 2023 @ 06:32:03.000",Sunny,"SE-BD",IN,Bangalore,BLR,"Kempegowda International Airport","7,013.958","$1,009.25",false,"ES-Air",RM11,Rome,IT,"POINT (12.2388889 41.8002778)","IT-62","Thunder & Lightning"
"May 20, 2023 @ 06:28:03.000","Damaging Wind","GB-ENG",GB,London,LTN,"London Luton Airport","6,499.946","$900.09",false,"Kibana Airlines",SDF,Louisville,US,"POINT (-85.736 38.1744)","US-KY",Cloudy
"May 20, 2023 @ 06:23:40.000",Hail,"IT-82",IT,Catania,CT03,"Catania-Fontanarossa Airport","8,618.297","$796.35",true,"Logstash Airways",BLV,Belleville,US,"POINT (-89.835197 38.5452)","US-IL",Sunny
"May 20, 2023 @ 06:16:27.000",Sunny,"SE-BD",IN,Hyderabad,HYD,"Rajiv Gandhi International Airport","7,109.337","$616.07",false,"Logstash Airways",ZRH,Zurich,CH,"POINT (8.54917 47.464699)","CH-ZH",Sunny
"May 20, 2023 @ 06:16:16.000",Clear,"US-KS",US,Wichita,ICT,"Wichita Mid Continent Airport","11,577.868","$836.31",false,"Logstash Airways",XIY,"Xi'an",CN,"POINT (108.751999 34.447102)","SE-BD",Rain
"May 20, 2023 @ 06:08:28.000",Cloudy,"IE-D",IE,Dublin,DUB,"Dublin Airport","5,863.473","$1,127.62",false,"Logstash Airways",YWG,Winnipeg,CA,"POINT (-97.23989868 49.90999985)","CA-MB","Damaging Wind"
"May 20, 2023 @ 06:06:22.000",Clear,"FR-J",FR,Paris,CDG,"Charles de Gaulle International Airport","9,730.371","$887.33",false,"Logstash Airways",HND,Tokyo,JP,"POINT (139.779999 35.552299)","SE-BD",Rain
"May 20, 2023 @ 06:05:38.000",Cloudy,"SE-BD",KR,Seoul,ICN,"Incheon International Airport","839.591","$1,075.77",false,"Kibana Airlines",SHA,Shanghai,CN,"POINT (121.3359985 31.19790077)","SE-BD",Sunny
"May 20, 2023 @ 06:00:30.000","Thunder & Lightning","SE-BD",PE,Lima,LIM,"Jorge Chavez International Airport","15,915.044","$1,186.87",false,"ES-Air",KIX,Osaka,JP,"POINT (135.2440033 34.4272995)","SE-BD","Heavy Fog"
"May 20, 2023 @ 06:00:09.000",Rain,"IT-34",IT,Venice,VE05,"Venice Marco Polo Airport","364.204","$742.95",false,"ES-Air",ZRH,Zurich,CH,"POINT (8.54917 47.464699)","CH-ZH",Sunny
"May 20, 2023 @ 05:58:59.000",Hail,"US-MI",US,Saginaw,MBS,"MBS International Airport","849.263","$515.53",false,"ES-Air",YUL,Montreal,CA,"POINT (-73.74079895 45.47060013)","CA-QC",Rain
"May 20, 2023 @ 05:58:08.000",Clear,"AR-B",AR,"Buenos Aires",EZE,"Ministro Pistarini International Airport","11,083.92","$784.43",true,JetBeats,TO11,Torino,IT,"POINT (7.64963 45.200802)","IT-21","Thunder & Lightning"
"May 20, 2023 @ 05:55:03.000","Heavy Fog","RU-MUR",RU,Olenegorsk,XLMO,"Olenya Air Base","1,209.616","$644.23",false,"ES-Air",ARN,Stockholm,SE,"POINT (17.91860008 59.65190125)","SE-AB",Cloudy
"May 20, 2023 @ 05:52:31.000",Clear,"SE-BD",CN,Chengdu,CTU,"Chengdu Shuangliu International Airport","1,662.367","$244.64",false,"ES-Air",SHA,Shanghai,CN,"POINT (121.3359985 31.19790077)","SE-BD",Clear
"May 20, 2023 @ 05:51:55.000",Cloudy,"SE-BD",JP,Tokyo,HND,"Tokyo Haneda International Airport",0,"$398.68",false,"ES-Air",HND,Tokyo,JP,"POINT (139.779999 35.552299)","SE-BD",Rain
"May 20, 2023 @ 05:49:17.000",Rain,"US-TX",US,"San Antonio",SAT,"San Antonio International Airport","8,801.513","$613.29",false,"Logstash Airways",ZRH,Zurich,CH,"POINT (8.54917 47.464699)","CH-ZH","Damaging Wind"
"May 20, 2023 @ 05:39:35.000",Hail,"SE-BD",JP,Osaka,ITM,"Itami Airport","1,039.459","$476.96",false,"Kibana Airlines",CTS,"Chitose / Tomakomai",JP,"POINT (141.6920013 42.77519989)","SE-BD",Clear
"May 20, 2023 @ 05:36:28.000",Clear,"SE-BD",ZA,"Cape Town",CPT,"Cape Town International Airport","12,057.336","$736.58",false,"Kibana Airlines",XIY,"Xi'an",CN,"POINT (108.751999 34.447102)","SE-BD",Cloudy
"May 20, 2023 @ 05:34:00.000","Damaging Wind","SE-BD",ZA,Durban,DUR,"King Shaka International Airport","11,705.501","$1,065.7",false,"Kibana Airlines",PVG,Shanghai,CN,"POINT (121.8050003 31.14340019)","SE-BD",Rain
"May 20, 2023 @ 05:32:43.000",Cloudy,"US-KS",US,Wichita,ICT,"Wichita Mid Continent Airport","8,068.581","$682.49",false,"ES-Air",ZRH,Zurich,CH,"POINT (8.54917 47.464699)","CH-ZH",Cloudy
"May 20, 2023 @ 05:32:43.000",Sunny,"SE-BD",ZA,Durban,DUR,"King Shaka International Airport","9,536.88","$1,136.52",false,JetBeats,LTN,London,GB,"POINT (-0.368333012 51.87469864)","GB-ENG",Clear
"May 20, 2023 @ 05:31:46.000",Hail,"SE-BD",JP,Osaka,ITM,"Itami Airport","9,692.192","$910.26",false,"Logstash Airways",PI05,Pisa,IT,"POINT (10.3927 43.683899)","IT-52",Cloudy
"May 20, 2023 @ 05:31:22.000","Thunder & Lightning","DE-NW",DE,Cologne,CGN,"Cologne Bonn Airport","8,870.794","$511.35",false,"Kibana Airlines",SHA,Shanghai,CN,"POINT (121.3359985 31.19790077)","SE-BD",Clear
"May 20, 2023 @ 05:29:36.000",Clear,"SE-BD",PE,Lima,LIM,"Jorge Chavez International Airport","7,840.399","$677.89",false,"Logstash Airways",PDX,Portland,US,"POINT (-122.5979996 45.58869934)","US-OR",Rain
"May 20, 2023 @ 05:22:58.000","Damaging Wind","IT-34",IT,Verona,VR10,"Verona Villafranca Airport","1,054.275","$1,123.16",false,JetBeats,WAW,Warsaw,PL,"POINT (20.96710014 52.16569901)","PL-MZ",Cloudy
"May 20, 2023 @ 05:14:32.000",Cloudy,"SE-BD",JP,Osaka,ITM,"Itami Airport","11,317.576","$548.95",false,"Kibana Airlines",RIC,Richmond,US,"POINT (-77.31970215 37.50519943)","US-VA","Heavy Fog"
"May 20, 2023 @ 05:12:13.000",Cloudy,"IT-25",IT,Milan,MI11,"Milano Linate Airport","9,108.753","$754.43",false,"ES-Air",SHA,Shanghai,CN,"POINT (121.3359985 31.19790077)","SE-BD",Rain
"May 20, 2023 @ 05:09:11.000",Clear,"SE-BD",CN,Guangzhou,CAN,"Guangzhou Baiyun International Airport","12,525.768","$894.92",true,JetBeats,ICT,Wichita,US,"POINT (-97.43309784 37.64989853)","US-KS","Heavy Fog"
"May 20, 2023 @ 05:07:48.000","Thunder & Lightning","AR-B",AR,"Buenos Aires",EZE,"Ministro Pistarini International Airport","11,106.547","$1,111.86",false,"ES-Air",SEA,Seattle,US,"POINT (-122.3089981 47.44900131)","US-WA",Clear
"May 20, 2023 @ 05:02:03.000",Hail,"IT-34",IT,Treviso,TV01,"Treviso-Sant'Angelo Airport","7,426.368","$1,127.11",false,"Kibana Airlines",YWG,Winnipeg,CA,"POINT (-97.23989868 49.90999985)","CA-MB",Rain
"May 20, 2023 @ 05:01:19.000","Damaging Wind","US-ME",US,Portland,PWM,"Portland International Jetport Airport","9,343.886","$1,088.43",false,JetBeats,XHBU,Belogorsk,RU,"POINT (128.445007 51.169997)","RU-AMU",Cloudy
"May 20, 2023 @ 04:59:05.000",Clear,"SE-BD",AU,Melbourne,MEL,"Melbourne International Airport","16,412.896","$955.42",false,"Kibana Airlines",ORF,Norfolk,US,"POINT (-76.20120239 36.89459991)","US-VA",Rain
"May 20, 2023 @ 04:57:15.000",Cloudy,"CA-MB",CA,Winnipeg,YWG,"Winnipeg / James Armstrong Richardson International Airport","10,316.156","$834.35",false,"Logstash Airways",XIY,"Xi'an",CN,"POINT (108.751999 34.447102)","SE-BD","Damaging Wind"
"May 20, 2023 @ 04:55:41.000",Rain,"SE-BD",JP,Tokyo,HND,"Tokyo Haneda International Airport","9,595.428","$640.45",true,JetBeats,VE05,Venice,IT,"POINT (12.3519 45.505299)","IT-34","Heavy Fog"
"May 20, 2023 @ 04:55:36.000",Rain,"SE-BD",IN,"New Delhi",DEL,"Indira Gandhi International Airport","11,364.588","$557.91",true,"Logstash Airways",SEA,Seattle,US,"POINT (-122.3089981 47.44900131)","US-WA",Hail
"May 20, 2023 @ 04:55:36.000",Sunny,"IT-21",IT,Torino,TO11,"Turin Airport","261.002","$727.81",false,JetBeats,ZRH,Zurich,CH,"POINT (8.54917 47.464699)","CH-ZH",Cloudy
"May 20, 2023 @ 04:55:36.000","Thunder & Lightning","SE-BD",CN,"Xi'an",XIY,"Xi'an Xianyang International Airport",0,"$220.27",true,"ES-Air",XIY,"Xi'an",CN,"POINT (108.751999 34.447102)","SE-BD",Rain
"May 20, 2023 @ 04:55:14.000",Cloudy,"PR-U-A",PR,"San Juan",SJU,"Luis Munoz Marin International Airport","2,383.787","$704.81",false,"ES-Air",RIC,Richmond,US,"POINT (-77.31970215 37.50519943)","US-VA","Damaging Wind"
"May 20, 2023 @ 04:53:22.000",Clear,"GB-ENG",GB,Manchester,MAN,"Manchester Airport","1,008.611","$533.98",false,JetBeats,ZRH,Zurich,CH,"POINT (8.54917 47.464699)","CH-ZH",Clear
"May 20, 2023 @ 04:50:22.000",Sunny,"EC-P",EC,Quito,UIO,"Mariscal Sucre International Airport","13,631.672","$687.32",false,"Logstash Airways",SYD,Sydney,AU,"POINT (151.177002 -33.94609833)","SE-BD",Clear
"May 20, 2023 @ 04:50:15.000","Heavy Fog","DE-NW",DE,Cologne,CGN,"Cologne Bonn Airport","9,703.145","$893.29",false,"Logstash Airways",UIO,Quito,EC,"POINT (-78.3575 -0.129166667)","SE-BD",Hail
"May 20, 2023 @ 04:48:52.000",Cloudy,"SE-BD",CN,Shanghai,PVG,"Shanghai Pudong International Airport","11,581.107","$951.82",false,JetBeats,TUL,Tulsa,US,"POINT (-95.88809967 36.19839859)","US-OK",Rain
"May 20, 2023 @ 04:42:45.000","Thunder & Lightning","IT-34",IT,Treviso,TV01,"Treviso-Sant'Angelo Airport","105.82","$305.46",false,"Kibana Airlines",VR10,Verona,IT,"POINT (10.8885 45.395699)","IT-34",Rain
"May 20, 2023 @ 04:42:36.000",Hail,"SE-BD",AU,Brisbane,BNE,"Brisbane International Airport","7,308.972","$1,118",true,"ES-Air",SHA,Shanghai,CN,"POINT (121.3359985 31.19790077)","SE-BD","Heavy Fog"
"May 20, 2023 @ 04:41:25.000",Clear,"US-NY",US,Rochester,ROC,"Greater Rochester International Airport","6,763.89","$976.87",false,"ES-Air",TV01,Treviso,IT,"POINT (12.1944 45.648399)","IT-34",Cloudy
"May 20, 2023 @ 04:38:04.000","Thunder & Lightning","SE-BD",KR,"Jeju City",CJU,"Jeju International Airport","11,563.058","$781.08",false,"ES-Air",BNA,Nashville,US,"POINT (-86.67819977 36.12450027)","US-TN",Clear
"May 20, 2023 @ 04:28:29.000","Heavy Fog","AR-B",AR,"Buenos Aires",EZE,"Ministro Pistarini International Airport","18,304.412","$537.86",false,JetBeats,NRT,Tokyo,JP,"POINT (140.3860016 35.76470184)","SE-BD","Thunder & Lightning"
"May 20, 2023 @ 04:27:36.000",Cloudy,"CA-ON",CA,Ottawa,YOW,"Ottawa Macdonald-Cartier International Airport","1,081.286","$1,066.3",false,"Logstash Airways",RDU,"Raleigh/Durham",US,"POINT (-78.78749847 35.87760162)","US-NC","Thunder & Lightning"
"May 20, 2023 @ 04:21:48.000",Rain,"SE-BD",KR,Seoul,GMP,"Gimpo International Airport","8,712.381","$923.48",false,"Kibana Airlines",TV01,Treviso,IT,"POINT (12.1944 45.648399)","IT-34",Rain
"May 20, 2023 @ 04:17:27.000",Sunny,"DE-NW",DE,Cologne,CGN,"Cologne Bonn Airport","9,085.152","$1,064.23",false,JetBeats,CAN,Guangzhou,CN,"POINT (113.2990036 23.39240074)","SE-BD",Clear
"May 20, 2023 @ 04:05:33.000",Sunny,"PR-U-A",PR,"San Juan",SJU,"Luis Munoz Marin International Airport","12,660.094","$609.03",false,"ES-Air",CTS,"Chitose / Tomakomai",JP,"POINT (141.6920013 42.77519989)","SE-BD",Sunny
"May 20, 2023 @ 04:05:08.000",Hail,"SE-BD",IN,Bangalore,BLR,"Kempegowda International Airport","453.019","$325.6",false,"Kibana Airlines",HYD,Hyderabad,IN,"POINT (78.42985535 17.23131752)","SE-BD",Sunny
"May 20, 2023 @ 03:56:16.000",Sunny,"SE-BD",IT,Rome,FCO,"Leonardo da Vinci - Fiumicino Airport","427.568","$254.38",false,JetBeats,TV01,Treviso,IT,"POINT (12.1944 45.648399)","IT-34",Sunny
"May 20, 2023 @ 03:48:05.000","Damaging Wind","SE-BD",IN,"New Delhi",DEL,"Indira Gandhi International Airport",0,"$340.66",false,JetBeats,DEL,"New Delhi",IN,"POINT (77.103104 28.5665)","SE-BD","Thunder & Lightning"
"May 20, 2023 @ 03:35:31.000",Clear,"SE-BD",IN,"New Delhi",DEL,"Indira Gandhi International Airport","6,731.682","$1,041.69",false,JetBeats,LGW,London,GB,"POINT (-0.190277994 51.14810181)","GB-ENG","Heavy Fog"
"May 20, 2023 @ 03:33:56.000","Thunder & Lightning","US-UT",US,"Salt Lake City",SLC,"Salt Lake City International Airport","1,531.807","$617.54",true,JetBeats,YWG,Winnipeg,CA,"POINT (-97.23989868 49.90999985)","CA-MB",Cloudy
"May 20, 2023 @ 03:33:43.000","Thunder & Lightning","IT-42",IT,Genova,GE01,"Genoa Cristoforo Colombo Airport","1,046.411","$918.63",false,"Kibana Airlines",LHR,London,GB,"POINT (-0.461941 51.4706)","GB-ENG",Rain
"May 20, 2023 @ 03:31:42.000",Cloudy,"SE-BD",KR,"Jeju City",CJU,"Jeju International Airport","10,885.007","$794.21",false,"Logstash Airways",MLI,Moline,US,"POINT (-90.50749969 41.44850159)","US-IL",Cloudy
"May 20, 2023 @ 03:31:42.000",Sunny,"IT-25",IT,Milan,MI12,"Malpensa International Airport","9,762.96","$992.44",false,JetBeats,HND,Tokyo,JP,"POINT (139.779999 35.552299)","SE-BD","Damaging Wind"
"May 20, 2023 @ 03:31:12.000",Rain,"SE-BD",KR,Seoul,GMP,"Gimpo International Airport","13,663.717","$917.68",false,"ES-Air",SJU,"San Juan",PR,"POINT (-66.00180054 18.43939972)","PR-U-A",Cloudy
"May 20, 2023 @ 03:25:41.000",Clear,"FI-ES",FI,Helsinki,HEL,"Helsinki Vantaa Airport","12,960.93","$1,172.38",true,JetBeats,EZE,"Buenos Aires",AR,"POINT (-58.5358 -34.8222)","SE-BD","Thunder & Lightning"
"May 20, 2023 @ 03:17:41.000",Rain,"SE-BD",IT,Rome,FCO,"Leonardo da Vinci - Fiumicino Airport","7,700.39","$752.79",false,"Kibana Airlines",JNB,Johannesburg,ZA,"POINT (28.246 -26.1392)","SE-BD",Clear
"May 20, 2023 @ 03:14:37.000",Rain,"US-KY",US,Louisville,SDF,"Louisville International Standiford Field","1,152.188","$1,099.58",false,JetBeats,YOW,Ottawa,CA,"POINT (-75.66919708 45.32249832)","CA-ON",Sunny
"May 20, 2023 @ 03:02:12.000",Cloudy,"NL-NH",NL,Amsterdam,AMS,"Amsterdam Airport Schiphol","6,493.879","$902.11",false,"Logstash Airways",DLH,Duluth,US,"POINT (-92.19360352 46.84209824)","US-MN","Heavy Fog"
"May 20, 2023 @ 03:00:48.000",Rain,"SE-BD",CL,Santiago,SCL,"Comodoro Arturo Merino Benitez International Airport","13,989.051","$671.72",false,"Logstash Airways",XLMO,Olenegorsk,RU,"POINT (33.46390152 68.15180206)","RU-MUR",Rain
"May 20, 2023 @ 02:54:24.000","Damaging Wind","SE-BD",AU,Adelaide,ADL,"Adelaide International Airport","14,805.46","$756.48",false,JetBeats,WAW,Warsaw,PL,"POINT (20.96710014 52.16569901)","PL-MZ",Hail
"May 20, 2023 @ 02:52:17.000",Cloudy,"DE-NW",DE,Cologne,CGN,"Cologne Bonn Airport","7,517.753","$709.5",false,"Kibana Airlines",BLR,Bangalore,IN,"POINT (77.706299 13.1979)","SE-BD",Clear
"May 20, 2023 @ 02:30:25.000",Sunny,"SE-BD",AR,"Buenos Aires",EZE,"Ministro Pistarini International Airport","11,298.005","$663.59",false,"Kibana Airlines",ZRH,Zurich,CH,"POINT (8.54917 47.464699)","CH-ZH",Cloudy
"May 20, 2023 @ 02:23:53.000",Clear,"US-MT",US,Billings,BIL,"Billings Logan International Airport","11,748.345","$1,018.34",false,"Logstash Airways",DEL,"New Delhi",IN,"POINT (77.103104 28.5665)","SE-BD",Cloudy
"May 20, 2023 @ 02:17:09.000",Sunny,"SE-BD",IT,Rome,FCO,"Leonardo da Vinci - Fiumicino Airport","427.568","$337.44",false,"Kibana Airlines",TV01,Treviso,IT,"POINT (12.1944 45.648399)","IT-34",Rain
"May 20, 2023 @ 02:15:36.000",Clear,"US-WI",US,Milwaukee,MKE,"General Mitchell International Airport","10,061.49","$806.32",false,JetBeats,HND,Tokyo,JP,"POINT (139.779999 35.552299)","SE-BD","Damaging Wind"
"May 20, 2023 @ 02:11:53.000","Thunder & Lightning","SE-BD",AU,Sydney,SYD,"Sydney Kingsford Smith International Airport","14,288.052","$808.32",false,"Kibana Airlines",YWG,Winnipeg,CA,"POINT (-97.23989868 49.90999985)","CA-MB",Cloudy
"May 20, 2023 @ 02:09:24.000",Cloudy,"SE-BD",KR,Seoul,ICN,"Incheon International Airport","8,991.553","$1,164.74",false,"ES-Air",TO11,Torino,IT,"POINT (7.64963 45.200802)","IT-21",Sunny
"May 20, 2023 @ 02:09:24.000",Hail,"RU-AMU",RU,Belogorsk,XHBU,"Ukrainka Air Base","7,240.283","$543.6",true,JetBeats,VIE,Vienna,AT,"POINT (16.56970024 48.11029816)","AT-9","Damaging Wind"
"May 20, 2023 @ 02:06:00.000",Sunny,"SE-BD",CN,Chengdu,CTU,"Chengdu Shuangliu International Airport","12,534.857","$756.92",false,"ES-Air",ORF,Norfolk,US,"POINT (-76.20120239 36.89459991)","US-VA",Clear
"May 20, 2023 @ 02:05:08.000",Rain,"US-OK",US,Tulsa,TUL,"Tulsa International Airport","8,525.011","$561.88",false,"Kibana Airlines",VIE,Vienna,AT,"POINT (16.56970024 48.11029816)","AT-9",Rain
"May 20, 2023 @ 02:03:46.000","Damaging Wind","US-IN",US,Indianapolis,IND,"Indianapolis International Airport","7,009.798","$810.19",false,JetBeats,ARN,Stockholm,SE,"POINT (17.91860008 59.65190125)","SE-AB",Rain
"May 20, 2023 @ 01:49:21.000",Clear,"DK-84",DK,Copenhagen,CPH,"Copenhagen Kastrup Airport","997.778","$1,008.68",false,JetBeats,MAN,Manchester,GB,"POINT (-2.274950027 53.35369873)","GB-ENG",Sunny
"May 20, 2023 @ 01:36:28.000",Cloudy,"US-AL",US,Huntsville,HSV,"Huntsville International Carl T Jones Field","1,899.203","$619.61",false,JetBeats,YWG,Winnipeg,CA,"POINT (-97.23989868 49.90999985)","CA-MB",Rain
"May 20, 2023 @ 01:31:49.000",Cloudy,"TR-34",TR,Istanbul,IST,"Ataturk International Airport","8,994.871","$506.11",false,JetBeats,HND,Tokyo,JP,"POINT (139.779999 35.552299)","SE-BD",Clear
"May 20, 2023 @ 01:25:12.000",Clear,"IT-25",IT,Bergamo,BG01,"Il Caravaggio International Airport","10,711.572","$511.01",false,"Logstash Airways",LIM,Lima,PE,"POINT (-77.114304 -12.0219)","SE-BD",Cloudy
"May 20, 2023 @ 01:25:12.000","Damaging Wind","SE-BD",JP,Tokyo,NRT,"Narita International Airport","59.72","$265.09",true,JetBeats,HND,Tokyo,JP,"POINT (139.779999 35.552299)","SE-BD",Clear
"May 20, 2023 @ 01:22:24.000",Rain,"IT-52",IT,Pisa,PI05,"Pisa International Airport","7,663.144","$512",false,"Logstash Airways",RST,Rochester,US,"POINT (-92.5 43.90829849)","US-MN",Rain
"May 20, 2023 @ 01:21:07.000",Hail,"SE-BD",AU,Sydney,SYD,"Sydney Kingsford Smith International Airport","14,288.052","$538.32",true,"ES-Air",YWG,Winnipeg,CA,"POINT (-97.23989868 49.90999985)","CA-MB",Clear
"May 20, 2023 @ 01:13:13.000","Heavy Fog","IT-42",IT,Genova,GE01,"Genoa Cristoforo Colombo Airport","6,711.161","$790.61",false,JetBeats,YYZ,Toronto,CA,"POINT (-79.63059998 43.67720032)","CA-ON",Clear
